id,Year,Month,Day,Open,High,Low,Close,Volume,K,D,J,MACD,MACD_Signal,MACD_Hist
385,2023,12,22,582.0,582.0,579.0,581.0,5944905,33.87509632047302,22.200264504828898,57.224759951761264,-0.630912023446399,0.17654318965627777,-0.8074552131026768
386,2023,12,22,581.0,582.0,580.0,581.0,3318169,46.93754816023651,34.568906332532706,71.67483181564413,-0.4602051617659981,0.04919351937182259,-0.5093986811378207
387,2023,12,22,581.0,581.0,580.0,580.0,2135423,48.46877408011825,41.51884020632548,62.36864182770381,-0.40098804607009697,-0.040842793716561326,-0.36014525235353567
388,2023,12,22,580.0,581.0,580.0,580.0,2156410,59.94867275434484,50.73375648033516,78.3785053023642,-0.35002320561238776,-0.10267887609572661,-0.24734432951666113
389,2023,12,22,580.0,582.0,579.0,580.0,2689546,65.68862209145814,58.21118928589665,80.64348770258113,-0.3061046188651062,-0.14336402464960252,-0.1627405942155037
390,2023,12,25,582.0,584.0,580.0,583.0,0,77.28875549017351,67.74997238803508,96.36632169445039,-0.028890858663089602,-0.12046939145229994,0.09157853278921034
391,2023,12,25,584.0,585.0,583.0,583.0,2129515,78.64437774508676,73.19717506656092,89.53878310213844,0.1886286498561276,-0.05864978319061443,0.24727843304674202
392,2023,12,25,584.0,584.0,582.0,582.0,1324499,74.32218887254338,73.75968196955215,75.44720267852583,0.2771282231990426,0.008505818087316978,0.26862240511172564
393,2023,12,25,582.0,583.0,581.0,581.0,1202100,53.827761102938354,63.79372153624525,33.89584023632456,0.2635352595992799,0.05951170638970957,0.20402355320957036
394,2023,12,25,581.0,583.0,581.0,581.0,1058531,43.58054721813584,53.687134377190546,23.367372900026425,0.2498822509716092,0.09758581530608951,0.1522964356655197
395,2023,12,26,583.0,585.0,582.0,584.0,0,63.456940275734596,58.57203732646257,73.22674617427863,0.47565402767668274,0.17319945778020818,0.30245456989647457
396,2023,12,26,585.0,585.0,583.0,585.0,3680712,81.7284701378673,70.15025373216494,104.88490294927203,0.7268922683695109,0.28393801989806877,0.44295424847144216
397,2023,12,26,585.0,586.0,584.0,585.0,5493799,83.72137792607651,76.93581582912073,97.29250211998809,0.915447673261383,0.41023995057073165,0.5052077226906513
398,2023,12,26,585.0,586.0,585.0,585.0,2184203,83.52735562970493,80.23158572941283,90.11889543028914,1.0527438147207704,0.5387407234007394,0.514003091320031
399,2023,12,26,585.0,586.0,585.0,585.0,1657147,81.76367781485246,80.99763177213265,83.29576990029207,1.1483149362090899,0.6606555659624096,0.48765937024668027
400,2023,12,27,587.0,590.0,586.0,588.0,0,79.77072779631513,80.38417978422389,78.54382382049761,1.4494226247119286,0.8184089777123134,0.6310136469996153
401,2023,12,27,589.0,590.0,588.0,588.0,4654329,78.77425278704646,79.57921628563517,77.16432578986905,1.6688155701233427,0.9884902961945192,0.6803252739288235
402,2023,12,27,588.0,590.0,588.0,590.0,8277778,89.38712639352323,84.4831713395792,99.19503650141132,1.9812309482078945,1.1870384265971943,0.7941925216107002
403,2023,12,27,590.0,591.0,589.0,590.0,5673290,89.13800764120606,86.81058949039263,93.79284394283292,2.203422700858596,1.3903152814494746,0.8131074194091212
404,2023,12,27,590.0,592.0,590.0,591.0,4434851,89.01344826504747,87.91201887772004,91.21630703970231,2.4321664079113816,1.598685506741856,0.8334809011695257
405,2023,12,28,592.0,593.0,590.0,591.0,0,83.39561302141263,85.65381594956634,78.87920716510521,2.5836645669080553,1.7956813187750957,0.7879832481329596
406,2023,12,28,591.0,592.0,589.0,590.0,4205567,72.94780651070631,79.30081123013633,60.24179707184629,2.593144155103232,1.9551738860407233,0.6379702690625089
407,2023,12,28,590.0,592.0,590.0,592.0,4625010,80.22390325535315,79.76235724274474,81.14699528056997,2.730563842092465,2.1102518772510717,0.6203119648413935
408,2023,12,28,592.0,593.0,591.0,592.0,4111579,82.96909448481944,81.36572586378209,86.17583172689413,2.807111302359317,2.2496237622727207,0.5574875400865964
409,2023,12,28,593.0,593.0,590.0,591.0,3041618,71.48454724240972,76.42513655309591,61.60336862103733,2.755322431601371,2.350763496138451,0.4045589354629202
410,2023,12,29,589.0,593.0,589.0,592.0,0,75.74227362120486,76.08370508715038,75.05941068931384,2.763119499450795,2.4332346968009197,0.3298848026498753
411,2023,12,29,593.0,593.0,591.0,592.0,2538064,75.37113681060242,75.7274209488764,74.65856853405447,2.737739771988686,2.494135711838473,0.24360406015021274
412,2023,12,29,592.0,593.0,591.0,592.0,1967472,75.18556840530121,75.45649467708881,74.64371586172601,2.6866560564899373,2.532639780768766,0.15401627572117116
413,2023,12,29,592.0,593.0,591.0,593.0,2129013,87.5927842026506,81.5246394398697,99.72907372821243,2.695788119201893,2.5652694484553917,0.13051867074650136
414,2023,12,29,593.0,593.0,592.0,592.0,2066511,81.2963921013253,81.4105157705975,81.06814476278089,2.5924495572902515,2.5707054702223635,0.021744087067887996
415,2024,1,2,590.0,593.0,590.0,592.0,0,78.14819605066265,79.77935591063007,74.8858763307278,2.4819427118346766,2.5529529185448263,-0.07101020671014968
416,2024,1,2,592.0,592.0,590.0,591.0,4765212,64.07409802533132,71.9267269679807,48.368840140032574,2.2873069473115493,2.499823724298171,-0.21251677698662164
417,2024,1,2,590.0,591.0,589.0,591.0,4333541,57.03704901266566,64.48188799032317,42.147371057350654,2.108748363171685,2.421608652072874,-0.3128602889011889
418,2024,1,2,591.0,591.0,589.0,591.0,4224269,53.51852450633283,59.000206248328,42.5551610223425,1.9448207161883602,2.3262510648959713,-0.38143034870761117
419,2024,1,2,590.0,591.0,589.0,590.0,3086758,39.25926225316641,49.129734250747205,19.518318258004825,1.7144520957177747,2.203891271060332,-0.4894391753425573
420,2024,1,3,584.0,585.0,580.0,581.0,0,23.475784972737053,36.30275961174213,-2.1781643052731,0.7964772267368971,1.922408462195645,-1.1259312354587478
421,2024,1,3,580.0,581.0,576.0,578.0,10647587,17.620245427544997,26.961502519643567,-1.062268756652145,-0.17112675581768144,1.5037014185929798,-1.6748281744106612
422,2024,1,3,578.0,579.0,576.0,578.0,3671611,14.692475654948968,20.82698908729627,2.423448790254369,-0.9272708816844215,1.0175069585374996,-1.9447778402219211
423,2024,1,3,577.0,579.0,577.0,579.0,4202660,16.169767239239192,18.49837816326773,11.512545391182115,-1.4293522238117475,0.5281351220676502,-1.9574873458793978
424,2024,1,3,578.0,579.0,577.0,578.0,4324430,14.334883619619596,16.416630891443663,10.171389075971462,-1.8862039622439397,0.04526730520533229,-1.931471267449272
425,2024,1,4,580.0,581.0,578.0,580.0,3672656,20.50077514314313,18.458703017293395,24.5849193948426,-2.06309687455132,-0.3764055307459982,-1.686691343805322
426,2024,1,4,580.0,580.0,579.0,580.0,1483564,23.5837209049049,21.021211961099148,28.7087387925164,-2.1781771121191014,-0.7367598470206189,-1.4414172650984824
427,2024,1,4,579.0,580.0,578.0,579.0,2508418,21.79186045245245,21.406536206775797,22.562508943805753,-2.3232892399901175,-1.0540657256145187,-1.2692235143755988
428,2024,1,4,579.0,579.0,578.0,578.0,1583152,22.007041337337334,21.706788772056566,22.607546467898864,-2.490276927182549,-1.3413079659281248,-1.1489689612544243
429,2024,1,4,578.0,579.0,577.0,578.0,2061357,31.003520668668667,26.355154720362616,40.300252565280765,-2.5927285119950056,-1.591592075141501,-1.0011364368535047
430,2024,1,5,578.0,580.0,576.0,577.0,0,25.501760334334335,25.928457527348478,24.64836594830605,-2.7232221637769953,-1.8179180928686,-0.9053040709083953
431,2024,1,5,577.0,577.0,575.0,576.0,2513222,21.0842135005005,23.50633551392449,16.239969473652522,-2.874198988805233,-2.0291742720559265,-0.8450247167493066
432,2024,1,5,577.0,577.0,575.0,576.0,2813691,18.875440083583584,21.190887798754037,14.244544653242677,-2.9597312706500816,-2.2152856717747578,-0.7444455988753238
433,2024,1,5,576.0,576.0,575.0,575.0,1936398,9.437720041791792,15.314303920272915,-2.3154477151704533,-3.0727866906636336,-2.3867858755525333,-0.6860008151111003
434,2024,1,5,575.0,576.0,574.0,575.0,3515067,13.052193354229228,14.183248637251072,10.790082788185536,-3.1263453622905217,-2.534697772900131,-0.5916475893903907
435,2024,1,8,582.0,585.0,579.0,583.0,0,47.43518758620553,30.8092181117283,80.68712653515999,-2.49450277895221,-2.526658774110547,0.032155995158337
436,2024,1,8,583.0,585.0,582.0,583.0,3620668,64.62668470219367,47.717951406960985,98.44415129265904,-1.971042033841627,-2.4155354260567634,0.4444933922151364
437,2024,1,8,583.0,583.0,582.0,583.0,1377724,73.22243326018776,60.470192333574374,98.72691511341452,-1.5384611989676387,-2.240120580638939,0.7016593816713002
438,2024,1,8,582.0,584.0,582.0,584.0,2241142,82.06576208463933,71.26797720910685,103.66133183570429,-1.1022401893202414,-2.0125445023751993,0.910304313054958
439,2024,1,8,584.0,584.0,583.0,584.0,2421820,86.48742649686511,78.87770185298598,101.70687578462338,-0.7479104502594964,-1.759617691952059,1.0117072416925625
440,2024,1,9,588.0,589.0,586.0,587.0,0,86.5770465817659,82.72737421737594,94.27639131054582,-0.22246224500963763,-1.4521866025635748,1.2297243575539372
441,2024,1,9,587.0,588.0,583.0,586.0,4610654,83.28852329088295,83.00794875412944,83.84967236438996,0.11197680178179326,-1.1393539216945012,1.2513307234762945
442,2024,1,9,586.0,587.0,585.0,587.0,2438021,84.97759497877482,83.99277186645213,86.94724120342019,0.45249768685448544,-0.8209835999847039,1.2734812868391894
443,2024,1,9,586.0,587.0,586.0,587.0,2587481,82.48879748938741,83.24078467791978,80.98482311232266,0.7141308852804968,-0.5139607029316638,1.2280915882121608
444,2024,1,9,587.0,587.0,586.0,586.0,2469769,69.81582731612227,76.52830599702102,56.39086995432476,0.8312038369217589,-0.24492779496097933,1.0761316318827383
445,2024,1,10,581.0,585.0,580.0,585.0,0,62.68569143583891,69.60699871642997,48.84307687465679,0.8336831712626918,-0.02920560171624509,0.8628887729789368
446,2024,1,10,584.0,586.0,584.0,585.0,1889408,59.12062349569723,64.3638111060636,48.634248274964506,0.8261250067574792,0.1418605199784998,0.6842644867789794
447,2024,1,10,585.0,586.0,584.0,586.0,1541071,62.893645081181944,63.62872809362277,61.423479056300295,0.8905609176806593,0.2916005995189317,0.5989603181617276
448,2024,1,10,586.0,586.0,585.0,585.0,1868464,59.22460031836875,61.42666420599576,54.82047254311473,0.8511239713363921,0.4035052738824238,0.44761869745396826
449,2024,1,10,585.0,586.0,583.0,585.0,1497956,60.86230015918437,61.14448218259007,60.29793611237298,0.8105266604245571,0.48490955119085044,0.3256171092337067
450,2024,1,11,586.0,586.0,583.0,584.0,0,59.002578651020755,60.07353041680541,56.86067511945143,0.689710799620002,0.5258698008766808,0.16384099874332125
451,2024,1,11,585.0,587.0,584.0,586.0,4195116,72.35843218265323,66.21598129972932,84.64333394850104,0.7467387058314898,0.5700435818676426,0.17669512396384723
452,2024,1,11,586.0,589.0,585.0,588.0,5922083,80.62366053577105,73.41982091775019,95.03133977181278,0.942453006073265,0.6445254667087671,0.2979275393644979
453,2024,1,11,588.0,589.0,587.0,588.0,3195679,84.75627471232997,79.08804781504008,96.09272850690974,1.0850502155951744,0.7326304164860487,0.3524197991091258
454,2024,1,11,587.0,588.0,586.0,587.0,1893523,75.71147068949831,77.3997592522692,72.33489356395654,1.1046343516525212,0.8070312035193432,0.297603148133178
455,2024,1,12,581.0,584.0,581.0,583.0,0,50.35573534474916,63.87774729850918,23.31171143722912,0.7883013032455892,0.8032852234645925,-0.0149839202190033
456,2024,1,12,584.0,587.0,583.0,586.0,2305577,56.427867672374575,60.152807485441876,48.97798804623996,0.7707947689866614,0.7967871325690064,-0.025992363582344913
457,2024,1,12,586.0,588.0,585.0,585.0,3034990,53.21393383618729,56.68337066081458,46.27506018693269,0.6685227575986801,0.7711342575749411,-0.10261149997626107
458,2024,1,12,586.0,586.0,584.0,585.0,2569804,51.60696691809365,54.14516878945412,46.53056317537272,0.5807766203847677,0.7330627301369066,-0.15228610975213885
459,2024,1,12,586.0,586.0,584.0,585.0,1672425,50.803483459046824,52.47432612425047,47.46179812863954,0.5054111097996383,0.687532406069453,-0.18212129626981466
460,2024,1,15,590.0,590.0,585.0,586.0,0,53.179519507301194,52.82692281577583,53.88471289035192,0.5203764663521042,0.6541012181259833,-0.1337247517738791
461,2024,1,15,586.0,588.0,585.0,588.0,3429423,65.4786486425395,59.152785729157664,78.13037446930316,0.6857154042055527,0.6604240553418972,0.025291348863655472
462,2024,1,15,588.0,590.0,587.0,588.0,5164808,71.62821321015863,65.39049946965815,84.1036406911596,0.8074400375185178,0.6898272517772213,0.11761278574129652
463,2024,1,15,589.0,590.0,587.0,588.0,2520505,74.70299549396822,70.04674748181318,84.01549151827828,0.8936067441026125,0.7305831502422995,0.16302359386031307
464,2024,1,15,587.0,588.0,587.0,588.0,1370936,73.06578346126983,71.55626547154151,76.08481944072648,0.9509327194136858,0.7746530640765767,0.1762796553371091
465,2024,1,16,581.0,582.0,579.0,581.0,0,45.62380082154401,58.59003314654276,19.691336171546496,0.42660483432212004,0.7050434181256855,-0.27843858380356545
466,2024,1,16,581.0,584.0,580.0,583.0,3240389,40.993718592590184,49.79187586956647,23.397404038637617,0.17048919974240562,0.5981325744490296,-0.42764337470662395
467,2024,1,16,583.0,588.0,582.0,585.0,4657573,47.769586569022366,48.78073121929442,45.74729726847828,0.127430064960663,0.5039920725513563,-0.37656200759069325
468,2024,1,16,586.0,587.0,583.0,583.0,3524936,42.06661146632936,45.423671342811886,35.352491713364316,-0.0673020784148548,0.3897332423581141,-0.4570353207729689
469,2024,1,16,584.0,584.0,581.0,583.0,2280188,39.21512391498287,42.31939762889738,33.00657648715385,-0.2191030217612706,0.2679659895342371,-0.4870690112955077
470,2024,1,17,583.0,584.0,580.0,581.0,0,28.698471048400528,35.508934338648956,15.077544467903664,-0.4950826437933529,0.11535626286871913,-0.610438906662072
471,2024,1,17,582.0,583.0,581.0,581.0,4474210,23.440144615109354,29.474539476879155,11.371354891569759,-0.7056640269375976,-0.04884779509254421,-0.6568162318450533
472,2024,1,17,581.0,582.0,580.0,581.0,5339379,22.831183418665788,26.152861447772473,16.187827360452417,-0.8626076857892713,-0.21159977323188964,-0.6510079125573817
473,2024,1,17,581.0,581.0,579.0,579.0,5914697,11.415591709332894,18.784226578552683,-3.3216780291066854,-1.1352831143963158,-0.39633644146477487,-0.7389466729315409
474,2024,1,17,579.0,583.0,578.0,581.0,9950705,20.707795854666447,19.746011216609567,22.63136513078021,-1.1764358506052304,-0.552356323292866,-0.6240795273123644
475,2024,1,18,586.0,589.0,585.0,587.0,0,51.262988836424135,35.50450002651685,82.7799664562387,-0.7166388678560907,-0.585212832205511,-0.13142603565057964
476,2024,1,18,588.0,588.0,586.0,587.0,3424496,66.54058532730298,51.022542676909914,97.5766706280891,-0.3482322418519743,-0.5378167141348037,0.18958447228282937
477,2024,1,18,586.0,588.0,585.0,587.0,4411297,74.17938357274241,62.600963124826166,97.3362244685749,-0.05562611330913114,-0.4413785939696692,0.3857524806605381
478,2024,1,18,586.0,588.0,586.0,586.0,2731288,73.45332815000756,68.02714563741687,84.30569317518896,0.0944855385498613,-0.33420576746576314,0.42869130601562444
479,2024,1,18,586.0,588.0,586.0,588.0,3418835,82.18120952954924,75.10417758348305,96.33527342168162,0.3705617838691069,-0.19325225719878913,0.563814041067896
480,2024,1,19,625.0,625.0,614.0,618.0,37036861,83.64379625413632,79.37398691880969,92.18341492478959,2.9758003033200566,0.4405582549049801,2.5352420484150766
481,2024,1,19,617.0,620.0,617.0,619.0,21025230,85.4389194036639,82.4064531612368,91.50385188851808,5.0628014190915565,1.3650068877422954,3.697794531349261
482,2024,1,19,619.0,625.0,618.0,623.0,36639514,90.59180012736387,86.49912664430033,98.77714709349095,6.959308829805991,2.483867276155035,4.475441553650956
483,2024,1,19,624.0,627.0,623.0,625.0,30423122,92.91494768272955,89.70703716351494,99.33076872115873,8.525412256094455,3.692176272142919,4.8332359839515355
484,2024,1,19,625.0,625.0,624.0,624.0,9553481,92.8860452699362,91.29654121672557,96.0650533763575,9.575488590011673,4.86883873571667,4.706649854295003
485,2024,1,22,633.0,633.0,627.0,628.0,0,91.23468930163477,91.26561525918018,91.17283738654396,10.608163910431017,6.016703770659539,4.591460139771478
486,2024,1,22,628.0,629.0,624.0,624.0,12684581,86.042876565711,88.65424591244559,80.82013787224179,10.977260940270412,7.008815204581714,3.9684457356886984
487,2024,1,22,624.0,625.0,623.0,625.0,6556982,84.51079998498315,86.58252294871437,80.36735405752071,11.22111461390216,7.851275086445803,3.3698395274563566
488,2024,1,22,625.0,626.0,624.0,625.0,6642473,71.2027684135442,78.8926456811293,55.82301387837401,11.284292111888249,8.537878491534293,2.7464136203539553
489,2024,1,22,624.0,626.0,624.0,626.0,4927114,63.7263842067721,71.3095149439507,48.5601227324149,11.284966309890024,9.08729605520544,2.197670254684583
490,2024,1,23,629.0,629.0,625.0,627.0,0,61.863192103386055,66.58635352366838,52.41686926282142,11.23666300279865,9.517169444724082,1.7194935580745678
491,2024,1,23,627.0,628.0,626.0,626.0,3647004,45.93159605169303,56.2589747876807,25.27683857971769,10.99099331202558,9.811934218184383,1.1790590938411967
492,2024,1,23,626.0,627.0,623.0,624.0,6948520,27.965798025846514,42.112386406763605,-0.327378735987665,10.51371941398952,9.952291257345411,0.5614281566441086
493,2024,1,23,624.0,626.0,622.0,626.0,4894063,32.16471719474144,37.13855180075252,22.21704798271928,10.17951656608102,9.997736319092533,0.18178024698848638
494,2024,1,23,625.0,628.0,625.0,628.0,5143228,58.939501454513575,48.03902662763305,80.74045110827464,9.961215000727293,9.990432055419486,-0.029217054692193045
495,2024,1,24,628.0,630.0,624.0,629.0,9464160,73.21975072725678,60.629388677444915,98.40047482688051,9.75643497088356,9.943632638512302,-0.18719766762874102
496,2024,1,24,629.0,630.0,628.0,629.0,3777708,80.35987536362839,70.49463202053666,100.09036204981186,9.484810332448887,9.851868177299618,-0.3670578448507307
497,2024,1,24,629.0,629.0,628.0,629.0,3256100,83.9299376818142,77.21228485117543,97.36524334309175,9.163909999402335,9.714276541720162,-0.5503665423178266
498,2024,1,24,628.0,630.0,628.0,628.0,5516988,79.46496884090709,78.33862684604125,81.71765283063877,8.728288256993778,9.517078884774886,-0.7887906277811076
499,2024,1,24,629.0,629.0,626.0,626.0,2141960,64.73248442045355,71.5355556332474,51.12634199486584,8.127977339072572,9.239258575634423,-1.111281236561851
500,2024,1,25,635.0,638.0,633.0,638.0,0,82.36624221022677,76.95089892173709,93.19692878720613,8.522286707207627,9.095864201949064,-0.5735774947414374
501,2024,1,25,638.0,642.0,637.0,638.0,15927851,81.18312110511339,79.06701001342523,85.41534328848968,8.734098471903621,9.023511055939975,-0.28941258403635395
502,2024,1,25,639.0,641.0,638.0,640.0,5476682,85.03600499700113,82.05150750521318,91.00499998057703,8.960058134022574,9.010820471556496,-0.05076233753392145
503,2024,1,25,640.0,641.0,639.0,640.0,4448575,86.96244694294501,84.5069772240791,91.87338638067683,9.034983132730986,9.015653003791394,0.019330128939591518
504,2024,1,25,641.0,642.0,640.0,641.0,4338777,90.3562234714725,87.4316003477758,96.20546971886591,9.07049436382465,9.026621275798046,0.04387308802660428
505,2024,1,26,644.0,646.0,639.0,645.0,0,92.67811173573625,90.05485604175603,97.9246231236967,9.314037415378607,9.084104503714158,0.22993291166444862
506,2024,1,26,645.0,645.0,641.0,644.0,6117807,91.33905586786813,90.69695595481207,92.62325569398024,9.31893254220438,9.131070111412203,0.18786243079217613
507,2024,1,26,645.0,645.0,644.0,644.0,3570585,90.66952793393406,90.68324194437307,90.64209991305603,9.216569094079773,9.148169907945718,0.06839918613405516
508,2024,1,26,645.0,645.0,642.0,644.0,4540866,87.64245627465934,89.1628491095162,84.60167060494558,9.03133768493285,9.124803463343145,-0.09346577841029458
509,2024,1,26,644.0,645.0,643.0,644.0,4572513,82.71011702621857,85.93648306786739,76.25738494292094,8.783292134348358,9.056501197544188,-0.2732090631958304
510,2024,1,29,646.0,647.0,644.0,645.0,0,80.24394740199818,83.09021523493278,74.55141173612898,8.56863203478099,8.958927364991549,-0.3902953302105594
511,2024,1,29,646.0,646.0,644.0,646.0,4567979,83.87197370099909,83.48109446796593,84.65373216706541,8.382574896546885,8.843656871302617,-0.4610819747557322
512,2024,1,29,645.0,646.0,645.0,645.0,3340828,79.43598685049955,81.45854065923274,75.39087923303316,8.061503635576628,8.68722622415742,-0.6257225885807927
513,2024,1,29,645.0,646.0,645.0,646.0,2964033,83.46799342524977,82.46326704224126,85.47744619126681,7.79785517030848,8.509352013387632,-0.7114968430791517
514,2024,1,29,645.0,647.0,645.0,646.0,3201934,83.40066337929156,82.9319652107664,84.33805971634186,7.5024285360350405,8.307967317917115,-0.8055387818820741
515,2024,1,30,642.0,647.0,642.0,646.0,0,81.70033168964578,82.3161484502061,80.46869816852512,7.185471161193618,8.083468086572417,-0.8979969253787985
516,2024,1,30,646.0,647.0,643.0,644.0,6046884,60.85016584482289,71.5831571475145,39.384183239439665,6.6957128628286,7.805917041823654,-1.1102041789950539
517,2024,1,30,644.0,646.0,644.0,646.0,4961747,70.42508292241145,71.00412003496297,69.26700869730843,6.395238835758164,7.523781400610557,-1.1285425648523928
518,2024,1,30,646.0,647.0,645.0,646.0,4488832,75.21254146120572,73.10833074808434,79.42096288744847,6.086944497332524,7.236414019954951,-1.149469522622427
519,2024,1,30,646.0,647.0,643.0,645.0,5072570,67.60627073060286,70.3573007393436,62.104210713121375,5.696264380362777,6.928384092036517,-1.2321197116737403
520,2024,1,31,634.0,637.0,633.0,633.0,11958374,33.80313536530143,52.080218052322515,-2.7510300087407416,4.367996318573091,6.416306537343833,-2.048310218770742
521,2024,1,31,633.0,634.0,629.0,629.0,7776903,16.901567682650715,34.490892867486615,-18.277082687021085,2.9584644032842107,5.724738110531908,-2.7662737072476977
522,2024,1,31,629.0,630.0,628.0,629.0,4424828,11.082362788693779,22.786627828090197,-12.326167290099058,1.8204155875646393,4.943873605938455,-3.1234580183738156
523,2024,1,31,628.0,629.0,627.0,629.0,4716828,10.54118139434689,16.66390461121854,-1.7042650393964145,0.9080364232535203,4.136706169401468,-3.228669746147948
524,2024,1,31,629.0,629.0,626.0,627.0,3357466,7.651543078125826,12.157723844672184,-1.3608184549668891,0.02331728969636515,3.3140283934604478,-3.2907111037640826
525,2024,2,1,625.0,627.0,621.0,621.0,0,3.825771539062913,7.991747691867548,-4.506180766546358,-1.1487369293548682,2.421475328897385,-3.570212258252253
526,2024,2,1,621.0,623.0,619.0,620.0,9600561,3.698600055245742,5.845173873556645,-0.5945475813760623,-2.1336940875362416,1.5104414456106596,-3.644135533146901
527,2024,2,1,620.0,622.0,619.0,621.0,6271543,5.420728599051442,5.632951236304043,4.996283324546237,-2.8012964868232757,0.6480938591238725,-3.4493903459471484
528,2024,2,1,621.0,622.0,620.0,622.0,6201798,11.043697632859054,8.338324434581548,16.45444402941407,-3.2126511131953066,-0.12405513533996326,-3.088595977855343
529,2024,2,1,622.0,625.0,621.0,625.0,3556691,25.521848816429525,16.930086625505538,42.7053731982775,-3.2590098533650007,-0.7510460789449708,-2.50796377442003
530,2024,2,2,633.0,633.0,628.0,630.0,7541009,52.04663869392905,34.488362659717296,87.16319076235254,-2.8593306913513743,-1.1727030014262514,-1.686627689925123
531,2024,2,2,630.0,632.0,628.0,630.0,4977036,65.3090336326788,49.89869814619805,96.12970460564033,-2.5136067816101786,-1.4408837574630369,-1.0727230241471417
532,2024,2,2,631.0,632.0,630.0,631.0,3282434,75.51165967348226,62.70517890984016,101.12462120076646,-2.1343232992589947,-1.5795716658222285,-0.5547516334367661
533,2024,2,2,631.0,633.0,631.0,631.0,4207388,80.61297269388399,71.65907580186207,98.52076647792782,-1.8128411031233327,-1.6262255532824494,-0.18661554984088324
534,2024,2,2,632.0,633.0,631.0,633.0,1855609,90.306486346942,80.98278107440203,108.95389689202193,-1.3807642702180374,-1.5771332966695673,0.19636902645152987
535,2024,2,5,645.0,645.0,638.0,642.0,0,89.38401240424022,85.18339673932113,97.78524373407839,-0.308558611728472,-1.3234183596813482,1.0148597479528763
536,2024,2,5,642.0,645.0,641.0,644.0,6117703,92.69200620212011,88.93770147072061,100.2006156649191,0.6945490536036232,-0.9198248770243541,1.6143739306279774
537,2024,2,5,644.0,646.0,643.0,646.0,6187139,96.34600310106006,92.64185228589034,103.75430473139949,1.632088688224485,-0.4094421639745863,2.041530852199071
538,2024,2,5,646.0,646.0,644.0,645.0,5351009,95.39522377275225,94.01853802932129,98.14859525961413,2.2682569069362444,0.12609765020757985,2.1421592567286645
539,2024,2,5,646.0,647.0,644.0,646.0,4716888,95.0660329390077,94.5422854841645,96.1135278486941,2.820602298725362,0.6649985799111363,2.1556037188142256
540,2024,2,15,709.0,709.0,693.0,694.0,16856095,88.0393455834279,91.2908155337962,81.53640568269128,7.050267750426656,1.9420524140142403,5.108215336412416
541,2024,2,15,694.0,699.0,693.0,698.0,14439906,86.9683907404319,89.12960313711406,82.64596594706757,10.602851591498165,3.6742122495110254,6.9286393419871395
542,2024,2,15,699.0,701.0,698.0,699.0,19567778,87.07393895995955,88.1017710485368,85.01827478280504,13.345156861950159,5.608401171998853,7.7367556899513055
543,2024,2,15,699.0,700.0,696.0,697.0,8096486,85.08626525462766,86.59401815158223,82.0707594607185,15.182060913022951,7.523133120203673,7.658927792819278
544,2024,2,15,697.0,698.0,695.0,698.0,5977457,84.45489733319619,85.52445774238922,82.31577651481012,16.527987894199327,9.324104075002804,7.203883819196523
545,2024,2,16,697.0,699.0,692.0,693.0,14344231,80.10623654538597,82.81534714388759,74.68801534838272,16.99527555302177,10.858338370606598,6.136937182415172
546,2024,2,16,693.0,693.0,688.0,689.0,7593953,74.6685028880776,78.74192501598259,66.52165863226762,16.848617444657407,12.05639418541676,4.792223259240647
547,2024,2,16,689.0,690.0,684.0,686.0,8341976,69.6419437517311,74.19193438385685,60.54196248747962,16.302391092580933,12.905593566849596,3.396797525731337
548,2024,2,16,687.0,687.0,684.0,686.0,4421476,38.82097187586555,56.5064531298612,3.4500093678742587,15.688653738759513,13.462205601231581,2.2264481375279317
549,2024,2,16,686.0,686.0,684.0,685.0,5052674,22.351662408521012,39.429057769191104,-11.803128312819169,14.949245228058771,13.75961352659702,1.1896317014617512
550,2024,2,19,676.0,681.0,674.0,679.0,0,20.435090463519764,29.932074116355434,1.4411231578484234,13.720942318215634,13.751879284920744,-0.03093696670510937
551,2024,2,19,679.0,682.0,679.0,680.0,4885292,21.75600677022142,25.844040443288428,13.5799394240874,12.682004798330468,13.53790438760269,-0.855899589272223
552,2024,2,19,680.0,681.0,679.0,681.0,3672933,24.87800338511071,25.36102191419957,23.911966326932998,11.803270219522005,13.190977553986553,-1.3877073344645474
553,2024,2,19,681.0,682.0,680.0,680.0,3664968,24.439001692555355,24.90001180337746,23.516981470911148,10.9005206752189,12.732886178233024,-1.832365503014124
554,2024,2,19,680.0,681.0,679.0,681.0,2055982,30.64055347785662,27.77028264061704,36.381095152335774,10.14878789064835,12.21606652071609,-2.06727863006774
555,2024,2,20,675.0,686.0,675.0,682.0,0,40.320276738928314,34.04527968977268,52.87027083723959,9.523939835607052,11.677641183694284,-2.153701348087232
556,2024,2,20,683.0,685.0,682.0,685.0,2841178,62.46783067715646,48.25655518346457,90.89038166454026,9.165167828545009,11.17514651266443,-2.009978684119421
557,2024,2,20,685.0,688.0,684.0,686.0,5709135,74.09105819572109,61.17380668959283,99.92556120797762,8.859404371974506,10.711998084526446,-1.8525937125519398
558,2024,2,20,686.0,686.0,683.0,684.0,3684072,72.75981481214626,66.96681075086954,84.3458229346997,8.35934007555079,10.241466482731315,-1.8821264071805253
